session,depth,time,url,host,title
99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,1790324574436,https://core.ac.uk/download/659506143.pdf#7#1,core.ac.uk,Digital War (2025) 6:9
99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,1790324574437,https://pt.icct.nl/sites/default/files/2025-03/Page_Drones%20and%20the%20Hamas-led%20Attack_Vol%20XIX_Issue%201_2025.pdf#10#1,pt.icct.nl,RESEARCH ARTICLE
99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,1790324574437,https://saba.ye/fr/news3383671.htm#1,saba.ye,"""L'attaque de Binyamina et la Cène""... Le Hezbollah porte un coup douloureux à l'armée ennemie sioniste - ""L'attaque de Binyamina et la Cène"""
99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,1790324574437,https://www.defensa.gob.es/documents/2073105/2392118/la_crisis_del_mar_rojo_2025_dieeea16_eng.pdf/9ad66d27-7185-2751-8bf2-32dd9ffcd54f?t=1740480238817#4#2,defensa.gob.es,The warships in these two operations manage to intercept a significant number (majority) of missiles and drones launched from Ye...
99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,1790324574437,https://pt.icct.nl/sites/default/files/2025-03/Page_Drones%20and%20the%20Hamas-led%20Attack_Vol%20XIX_Issue%201_2025.pdf#10#4,pt.icct.nl,"In addition to drone-related developments in Ukraine,\(^{199}\) improved counter-drone capabilities against state and non-state ..."
99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,1790324574437,https://www.rsi.ch/info/mondo/Drone-di-Hezbollah-colpisce-in-Israele--2279424.html#1,rsi.ch,Drone di Hezbollah colpisce in Israele - RSI - Info
99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,1790324574437,https://www.defenceplc.com/news-room/what-houthi-attacks-in-the-red-sea-reveal-about-the-future-of-naval-defence,defenceplc.com,What Houthi Attacks in the Red Sea Reveal About the Future of Naval Defence
99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,1790324574437,https://pt.icct.nl/sites/default/files/2025-03/Perspectives%20on%20Terrorism_Vol%20XIX_Issue%201_2025.pdf#43#2,pt.icct.nl,Austin C
99dae34e-50a3-42d8-b818-f7eda5a3f4f6,1,1790324574437,https://parstoday.ir/id/news/west_asia-i168600-detail_serangan_mematikan_hizbullah_ke_markas_brigade_golani_israel#1,parstoday.ir,Detail Serangan Mematikan Hizbullah ke Markas Brigade Golani Israel - Detail Serangan Mematikan Hizbullah ke Markas Brigade Golani Israel
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577650,https://m.163.com/dy/article/L1GE9B420550B6IS.html?spss=adap_pc,m.163.com,千里奔袭莫斯科，乌克兰无人机战术越打越猛？算算背后的经济账丨大象财富
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577650,https://aviation21.ru/denis-manturov-za-tri-goda-rossiya-narastila-proizvodstvo-udarnyx-dronov-v-30-raz/#1,aviation21.ru,"Денис Мантуров: за три года Россия нарастила производство ударных дронов в 30 раз » Авиация России - Рекламодатель ООО «ЭВР», ИНН 9723147114, ERID: 5jtCeReLm1K4LVoFnjH9QQ3"
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577650,https://capssindia.org/wp-content/uploads/2026/02/8-Abhishek-Kumar.pdf#2#2,capssindia.org,"Leveraging AI algorithms and on- board sensors, autonomous navigation allows a drone to ""map surroundings, pinpoint its location..."
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577650,https://united24media.com/latest-news/russian-molniya-drones-add-machine-vision-tracking-boosting-range-and-overcoming-signal-loss-12839,united24media.com,"Molniya Drones Add Machine-Vision Auto-Tracking, Extending Strike Range and Beating Radio Loss, Video"
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577650,https://bendbulletin.com/2025/10/06/commentary-smarter-funding-can-help-ukraine-win-the-drone-wars/,bendbulletin.com,Commentary: Smarter funding can help Ukraine win the drone wars
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577650,https://www.annahar.com/international/350360/%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D8%B9%D9%8A%D8%AF-%D8%B5%D9%86%D8%A7%D8%B9%D8%A9-%D9%82%D9%88%D8%AA%D9%87%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%B5%D8%A7%D9%86%D8%B9-%D8%A7%D9%84%D8%B3%D9%88%D9%81%D9%8A%D8%A7%D8%AA%D9%8A%D8%A9-%D8%A5%D9%84%D9%89-%D8%AD%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA,annahar.com,روسيا تصنع سلاحها خلال القتال... ما سرّ طفرة المسيّرات؟
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577650,https://n1info.rs/svet/dron-ratovanje-vestacka-inteligencija-buducnost-ai/,n1info.rs,FT: Era AI ratovanja je već stigla
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577650,https://english.nv.ua/russian-war/defense-advisor-warns-russia-adding-ai-to-molniya-drones-shahed-integration-next-50622668.html#1#1,english.nv.ua,"Russia adding AI to Molniya drones, Shahed integration next – video interview - Russia adding AI to Molniya drones, Shahed integration next – video interview"
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577651,https://www.nato-pa.int/download-file?filename=/sites/default/files/2025-10/023%20STCTTS%2025%20E%20rev.2%20fin%20-%20UNCREWED%20WARFARE%20-%20CLEMENT%20REPORT%20%282%29.pdf#5#2,nato-pa.int,18. The wide-ranging use of drones has also sparked an increase in jamming activity disrupting radio signals which makes it more...
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577651,https://united24media.com/latest-news/mysterious-ukrainian-couple-behind-sbus-operation-spiderweb-new-details-on-bomber-strike-14177?utm_source=chatgpt.com#1,united24media.com,Mysterious Ukrainian Couple Behind SBU’s Operation Spiderweb: New Details on Bomber Strike
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577651,https://militarnyi.com/uk/news/v-ukrayini-rozrobyly-morskyj-dron-magura-v5/,militarnyi.com,В Україні розробили морський дрон MAGURA V5
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577651,https://united24media.com/war-in-ukraine/ukraine-carries-out-worlds-first-sea-drone-to-ground-robot-assault-mission-20695#1,united24media.com,Ukraine Carries Out World’s First Sea Drone-to-Ground Robot Assault Mission - - Category
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577651,https://united24media.com/latest-news/russia-fields-jam-resistant-50km-fiber-optic-drones-ukraine-to-deploy-interceptors-and-cable-defenses-13490#1,united24media.com,Russia Fields Jam-Resistant 50km Fiber-Optic Drones—Ukraine to Deploy Interceptors and Cable Defenses
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577651,https://www.forcesnews.com/ukraine/operation-spiderweb-most-audacious-covert-mission-ukraine-war-nearly-went-very-wrong#1,forcesnews.com,"Op Spiderweb: Most audacious covert mission of Ukraine war that nearly went very wrong - It remains the most audacious covert mission of the entire Ukraine War – swarms of armed quadcopters, smuggled "
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577651,https://baotintuc.vn/quan-su/usv-cua-ukraine-ban-roi-tiem-kich-su30-cua-nga-tren-bien-den-20250503231832833.htm,baotintuc.vn,USV của Ukraine bắn rơi tiêm kích Su-30 của Nga trên Biển Đen
9ab7a0c1-d19a-45d5-b511-696d1d884a19,1,1790324577651,https://newsukraine.rbc.ua/news/ukraine-s-3rd-corps-makes-history-by-dropping-1790315976.html,newsukraine.rbc.ua,Ukraine's 3rd Corps makes history by dropping combat robots behind Russian lines
c2e2b954-63bb-4c00-8d45-37e953901183,1,1790324573755,https://www.europol.europa.eu/cms/sites/default/files/documents/EU-SOCTA%202025%20-%20Executive%20Summary.pdf#1#1,europol.europa.eu,EU-SOCTA 2025
c2e2b954-63bb-4c00-8d45-37e953901183,1,1790324573755,https://insightcrime.org/wp-content/uploads/2025/03/EU-SOCTA-2025-1.pdf#13#1,insightcrime.org,EUROPEAN UNION SERIOUS AND ORGANISED CRIME THREAT ASSESSMENT
c2e2b954-63bb-4c00-8d45-37e953901183,1,1790324573755,https://www.dsn.gob.es/index.php/en/node/29040,dsn.gob.es,UNIÓN EUROPEA – SISTEMAS NO TRIPULADOS
c2e2b954-63bb-4c00-8d45-37e953901183,1,1790324573755,https://www.ieclo.org/wp-content/uploads/2025/05/MONTHLY-WRAP-MARCH-2025.pdf#2#2,ieclo.org,"Europol's EU- SOCTA 2025 report highlights a radical change in the DNA of organised crime, which is becoming increasingly destab..."
c2e2b954-63bb-4c00-8d45-37e953901183,1,1790324573755,https://www.europol.europa.eu/cms/sites/default/files/documents/Steal-deal-repeat-IOCTA_2025.pdf#3#1,europol.europa.eu,EURSPOL
c2e2b954-63bb-4c00-8d45-37e953901183,1,1790324573755,https://eucrim.eu/media/news/pdf/eucrim-news-europol-report-on-the-impact-of-robotics-and-unmanned-systems-on-law-enforcement.pdf#1#1,eucrim.eu,Europol Report on the Impact of Robotics and Unmanned Systems on Law Enforcement
c2e2b954-63bb-4c00-8d45-37e953901183,1,1790324573755,https://www.nup.ac.cy/wp-content/uploads/2026/01/NUP-Jean-Monnet_N5-Newsletter.pdf#1#1,nup.ac.cy,ISSUE
c2e2b954-63bb-4c00-8d45-37e953901183,1,1790324573755,http://crstitaly.org/europol-pubblica-il-rapporto-the-unmanned-futures-sullimpatto-della-robotica-e-dei-sistemi-senza-pilota-nel-contrasto-alla-criminalita/,crstitaly.org,Europol pubblica il rapporto The Unmanned Future(s) sull’impatto della robotica e dei sistemi senza pilota nel contrasto alla criminalità
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576002,https://insideunmannedsystems.com/counter-uas-the-price-of-the-shot/,insideunmannedsystems.com,Counter-UAS: The Price of the Shot
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576002,https://en.defence-ua.com/news/ukrainian_armor_reveals_ub60d_fpv_drone_production_ready_to_scale_up_to_60000_units_per_month-17242.html#1,en.defence-ua.com,"Ukrainian Armor Reveals UB60D FPV Drone Production, Ready to Scale Up to 60,000 Units per Month | Defense Express"
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576002,https://www.qdnd.vn/quan-su-the-gioi/vu-khi-trang-bi/bai-toan-chi-phi-1031695#1,qdnd.vn,"Máy bay không người lái giá rẻ: Bài toán chi phí - Chia sẻ Thứ ba, 24/03/2026 - 05:54Theo dõi Báo Quân đội nhân dân trên"
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576002,https://www.sofx.com/centcom-deploys-first-one-way-drone-squadron-to-middle-east/#elementor-action%3Aaction%3Doff_canvas%3Aopen%26settings%3DeyJpZCI6ImY1MjZmZmIiLCJkaXNwbGF5TW9kZSI6Im9wZW4ifQ%3D%3D#1,sofx.com,CENTCOM Deploys First One-Way Drone Squadron to Middle East – SOFX - CENTCOM Deploys First One-Way Drone Squadron to Middle East
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576002,https://en.defence-ua.com/analysis/shahed_136_really_cost_20_50k_iran_sold_them_to_russia_for_200_300k_in_2022_actual_price_far_higher-17764.html#1,en.defence-ua.com,"Shahed-136 Really Cost $20-50K? iran Sold Them to russia for $200-300K in 2022, Actual Price Far Higher | Defense Express"
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576002,https://militarnyi.com/en/news/the-largest-queen-hornets-fpv-drone-was-presented-in-ukraine/,militarnyi.com,The largest Queen Hornets FPV drone was presented in Ukraine
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576002,https://defensemirror.com/news/40647/#newsletter,defensemirror.com,U.S. Centcom Sets up One-way Attack Drone Task Force in Middle East
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576002,https://www.news18.com/world/shahed-drone-iran-cheap-weapon-swarm-past-american-missiles-west-asia-conflict-ws-l-9944380.html#1,news18.com,"What Is The Shahed Drone? How Iran's $20,000 Weapon Is Cruising Past $4 Million US Missiles - Advertisement"
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576003,https://news.sina.cn/2026-03-25/detail-inhseqfy6908130.d.html?vt=4,news.sina.cn,以色列防空系统暴露薄弱环节
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576003,https://baotintuc.vn/lockheed-martin-gianh-hop-dong-gan-10-ty-usd-cung-cap-ten-lua-cho-quan-doi-my-n20250904100135527.htm,baotintuc.vn,Lockheed Martin giành hợp đồng gần 10 tỷ USD cung cấp tên lửa cho quân đội Mỹ
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576003,https://www.rid.it/shownews/7100/edicola#1,rid.it,"RID Rivista Italiana Difesa - I razzi laser-guidati degli F16 VIPER contro i droni Houthi, un’alternativa economica? - I razzi laser-guidati degli F16 VIPER contro i droni Houthi, un’alternativa econo"
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576003,https://www.sofx.com/army-sets-150k-ceiling-for-new-drone-killer-reopening-a-race-it-already-named-a-winner/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjE0NDI5NCIsInRvZ2dsZSI6ZmFsc2V9#1,sofx.com,"Army Sets $150K Ceiling for New Drone-Killer, Reopening a Race It Already Named a Winner | SOFX - Army Sets $150K Ceiling for New Drone-Killer, Reopening a Race It Already Named a Winner"
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576003,https://news.ifeng.com/c/8roNcZ3N3pY?ch=ttsearch,news.ifeng.com,以色列防空系统暴露缺陷，无力拦截重型导弹
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576003,https://news.lockheedmartin.com/2025-09-03-us-army-awards-lockheed-martin-9-8-b-contract-to-bolster-missile-defense-with-pac-3-mse?_gl=1%2Aeylf3%2A_gcl_au%2AMTk5ODA4MTQwNS4xNzU1MTU4NTI5&asPDF=1#1#1,news.lockheedmartin.com,U.S. Army Awards Lockheed Martin \(\) 9.8B\(Contract To Bolster Missile Defense With PAC-3 MSE
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576003,https://www.airandspaceforces.com/air-force-fighters-laser-guided-rockets-houthi-drones/?utm_campaign=dfn-ebb&utm_medium=email&utm_source=sailthru#1,airandspaceforces.com,USAF Fighters Down Houthi Drones With Laser-Guided Rockets - Skip to content
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576003,https://en.defence-ua.com/weapon_and_tech/uav_warfare_pushes_us_to_spend_billions_on_air_defense_protection-15993.html#1,en.defence-ua.com,UAV Warfare Pushes U.S. to Spend Billions on Air-Defense Protection | Defense Express - UAV Warfare Pushes U.S. to Spend Billions on Air-Defense Protection
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576252,https://www.congress.gov/crs_external_products/R/PDF/R44175/R44175.113.pdf#7#2,congress.gov,"On February 13, 2024, the Chief of Naval Operations, Admiral Lisa Franchetti, reportedly stated that as of that date, five Navy ..."
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576252,https://zenodo.org/records/19960199/files/Article_v4.pdf?download=1#4#4,zenodo.org,"Blockbuster in the early 2000s commanded enormous scale—thousands of stores, refined logistics, a recognized brand"
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576252,https://smotrim.ru/article/4705765?utm_source=vesti_left,smotrim.ru,Генсек НАТО: альянс не может позволить себе сбивать БПЛА дорогими ракетами
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576252,https://unn.ua/news/ponad-30-mlrd-dolariv-za-misiats-viina-z-iranom-oholyla-kryzu-oboronnoi-promyslovosti#1,unn.ua,Понад 30 млрд доларів за місяць - війна з Іраном оголила кризу оборонної промисловості - $43.87↓0.05€50.85↓0.04
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576252,https://nges.insidedefense.com/insider/insider-daily-digest-april-17-2024,nges.insidedefense.com,"The INSIDER daily digest -- April 17, 2024"
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576252,http://zenodo.org/records/18928366/files/Cost-Effectiveness%20Analysis%20of%20Counter-Unmanned%20Aircraft%20Systems%20Technologies.pdf?download=1#30#19,zenodo.org,The economics documented in this study have profound implications for theoretical understanding of asymmetric warfare
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576252,https://portalobronny.se.pl/lotnictwo/polskie-fa-50-i-czeskie-l-39ng-jako-remedium-na-drony-odrzutowe-aa-GQMF-TEz6-8LJd.html,portalobronny.se.pl,Polskie FA-50 i czeskie L-39NG jako remedium na drony odrzutowe?
e49930ac-674f-41f7-8ead-2c84161d693d,1,1790324576252,https://unn.ua/ru/news/bolee-30-mlrd-dollarov-za-mesyats-voina-s-iranom-obnazhila-krizis-oboronnoi-promishlennosti#1,unn.ua,Более 30 млрд долларов за месяц – война с Ираном обнажила кризис оборонной промышленности - $43.44↓0.02€50.75↓0.16
